MES/AÑO,TIPO CLIENTES,PRODUCTO,PRECIO POR TON (USD),MARCA,INVERSION,% TIENDAS IMPACTADAS,DIAS HABILES,TEMPERATURA,INFLACION,VENTAS (TON),VENTAS (PESOS),INVERSION (PESOS),INGRESOS,HWES3_MUL
2018-04-01,CLIENTES PEQUEÑOS,A6,15619.35,MARCA3,0.2298,0.07,21,20.9,0.84,3.794,59259.81,13617.9,45641.91,6220542.849622333
2018-05-01,CLIENTES PEQUEÑOS,A6,15889.62,MARCA3,0.2855,0.05,22,18.5,0.88,2.518,40010.06,11422.87,28587.19,19230630.893297516
2018-06-01,CLIENTES PEQUEÑOS,A6,16586.64,MARCA3,0.2733,0.06,20,16.4,1.24,4.217,69945.86,19116.2,50829.66,63218826.67601636
2018-07-01,CLIENTES PEQUEÑOS,A6,16064.5,MARCA3,0.199,0.05,22,15.7,1.64,3.075,49398.34,9830.27,39568.07,151568611.6637964
2018-08-01,CLIENTES PEQUEÑOS,A6,15477.1,MARCA3,0.2076,0.04,22,15.3,1.81,4.927,76255.67,15830.68,60424.99,708618133.8507847
2018-09-01,CLIENTES PEQUEÑOS,A6,17040.83,MARCA3,0.2072,0.04,20,15.7,2.01,3.415,58194.43,12057.89,46136.54,1866317943.4671414
2018-10-01,CLIENTES PEQUEÑOS,A6,15105.65,MARCA3,0.2452,0.03,22,16.7,2.14,2.179,32915.21,8070.81,24844.4,3061669058.5911994
2018-11-01,CLIENTES PEQUEÑOS,A6,17140.83,MARCA3,0.2147,0.03,21,18.0,2.29,3.674,62975.41,13520.82,49454.59,18135609634.561634
2018-12-01,CLIENTES PEQUEÑOS,A6,16967.78,MARCA3,0.2333,0.03,20,19.6,2.48,2.723,46203.26,10779.22,35424.04,41949077764.74027
2019-01-01,CLIENTES PEQUEÑOS,A6,16498.2,MARCA3,0.29,0.04,22,22.2,0.06,1.794,29597.77,8583.35,21014.42,84766579091.83719
2019-02-01,CLIENTES PEQUEÑOS,A6,15961.27,MARCA3,0.2387,0.04,20,23.0,0.2,2.42,38626.27,9220.09,29406.18,418276347015.89325
2019-03-01,CLIENTES PEQUEÑOS,A6,16814.22,MARCA3,0.2393,0.04,21,22.5,0.88,2.579,43363.87,10376.97,32986.9,1426456308711.523
2019-04-01,CLIENTES PEQUEÑOS,A6,15815.99,MARCA3,0.223,0.04,20,20.9,1.1,3.409,53916.71,12023.43,41893.28,4964541463540.856
2019-05-01,CLIENTES PEQUEÑOS,A6,16997.8,MARCA3,0.2314,0.03,22,18.5,1.19,3.105,52778.17,12212.87,40565.3,15340837975993.924
2019-06-01,CLIENTES PEQUEÑOS,A6,16473.29,MARCA3,0.1694,0.04,20,16.4,1.13,2.855,47031.24,7967.09,39064.15,50424652397007.07
2019-07-01,CLIENTES PEQUEÑOS,A6,16590.8,MARCA3,0.1664,0.04,22,15.7,1.36,2.378,39452.92,6564.97,32887.95,120882791985603.25
2019-08-01,CLIENTES PEQUEÑOS,A6,16881.24,MARCA3,0.1394,0.04,21,15.3,1.48,3.191,53868.04,7509.2,46358.84,565119739774889.1
2019-09-01,CLIENTES PEQUEÑOS,A6,16604.49,MARCA3,0.344,0.04,21,15.7,1.51,3.224,53532.88,18415.31,35117.57,1488301249091692.2
2019-10-01,CLIENTES PEQUEÑOS,A6,16633.03,MARCA3,0.2508,0.04,22,16.7,1.65,1.44,23951.56,6007.05,17944.51,2441416398157644.5
2019-11-01,CLIENTES PEQUEÑOS,A6,16511.63,MARCA3,0.2661,0.04,20,18.0,1.76,2.651,43772.33,11647.82,32124.51,1.4460874004670164e+16
2019-12-01,CLIENTES PEQUEÑOS,A6,16695.32,MARCA3,0.2208,0.04,21,19.6,1.88,1.943,32439.01,7162.53,25276.48,3.3447503258241068e+16
2020-01-01,CLIENTES PEQUEÑOS,A6,16290.43,MARCA3,0.216,0.03,22,22.2,0.05,0.0,0.0,0.0,0.0,266086.5971692628
2020-02-01,CLIENTES PEQUEÑOS,A6,16497.78,MARCA3,0.2236,0.03,20,23.0,0.17,0.0,0.0,0.0,0.0,548152.7498621818
2020-03-01,CLIENTES PEQUEÑOS,A6,16588.39,MARCA3,0.2236,0.04,22,22.5,0.78,0.0,0.0,0.0,0.0,964045.1490658846
2020-04-01,CLIENTES PEQUEÑOS,A6,16290.43,MARCA3,0.216,0.03,22,20.9,0.82,0.0,0.0,0.0,0.0,845982.6003106326
2020-05-01,CLIENTES PEQUEÑOS,A6,16497.78,MARCA3,0.2236,0.03,20,18.5,0.96,0.0,0.0,0.0,0.0,939911.531435352
2020-06-01,CLIENTES PEQUEÑOS,A6,16588.39,MARCA3,0.2236,0.04,22,16.4,1.1,0.0,0.0,0.0,0.0,1608941.819639035
2018-01-01,CLIENTES PEQUEÑOS,A7,15643.92,MARCA3,0.2593,0.03,22,22.2,0.18,1.001,15659.56,4060.52,11599.04,18198.142649221674
2018-02-01,CLIENTES PEQUEÑOS,A7,15605.04,MARCA3,0.2555,0.03,20,23.0,0.48,2.093,32661.35,8344.97,24316.38,26142.26313961832
2018-03-01,CLIENTES PEQUEÑOS,A7,16261.48,MARCA3,0.2431,0.04,20,22.5,0.97,2.192,35645.16,8665.34,26979.82,11511.465913121834
2018-04-01,CLIENTES PEQUEÑOS,A7,16088.05,MARCA3,0.2607,0.04,21,20.9,0.84,2.596,41764.58,10888.03,30876.55,46299.0449563635
2018-05-01,CLIENTES PEQUEÑOS,A7,15267.95,MARCA3,0.3251,0.04,22,18.5,0.88,2.4,36643.08,11912.67,24730.41,32672.240673653178
2018-06-01,CLIENTES PEQUEÑOS,A7,17071.14,MARCA3,0.3958,0.03,20,16.4,1.24,2.031,34671.49,13722.98,20948.51,47178.60703259476
2018-07-01,CLIENTES PEQUEÑOS,A7,15893.1,MARCA3,0.2406,0.05,22,15.7,1.64,1.854,29465.81,7089.47,22376.34,25780.255346277885
2018-08-01,CLIENTES PEQUEÑOS,A7,14669.19,MARCA3,0.2328,0.05,22,15.3,1.81,3.212,47117.44,10968.94,36148.5,40891.836680137276
2018-09-01,CLIENTES PEQUEÑOS,A7,18048.1,MARCA3,0.2158,0.04,20,15.7,2.01,2.213,39940.45,8619.15,31321.3,35618.780106549384
2018-10-01,CLIENTES PEQUEÑOS,A7,15338.67,MARCA3,0.2747,0.05,22,16.7,2.14,1.24,19019.95,5224.78,13795.17,17251.11004411751
2018-11-01,CLIENTES PEQUEÑOS,A7,17033.28,MARCA3,0.2169,0.03,21,18.0,2.29,1.905,32448.4,7038.06,25410.34,29210.13949915204
2018-12-01,CLIENTES PEQUEÑOS,A7,17073.35,MARCA3,0.2895,0.02,20,19.6,2.48,1.683,28734.45,8318.62,20415.83,25438.563990473267
2019-01-01,CLIENTES PEQUEÑOS,A7,16470.89,MARCA3,0.3666,0.03,22,22.2,0.06,1.035,17047.37,6249.57,10797.8,14822.332119325092
2019-02-01,CLIENTES PEQUEÑOS,A7,16332.84,MARCA3,0.3058,0.03,20,23.0,0.2,1.462,23878.61,7302.08,16576.53,21326.0848712959
2019-03-01,CLIENTES PEQUEÑOS,A7,16421.76,MARCA3,0.2701,0.02,21,22.5,0.88,0.627,10296.44,2781.07,7515.37,9387.042256409188
2019-04-01,CLIENTES PEQUEÑOS,A7,16210.06,MARCA3,0.2202,0.02,20,20.9,1.1,2.576,41757.11,9194.92,32562.19,37373.693820705645
2019-05-01,CLIENTES PEQUEÑOS,A7,16717.31,MARCA3,0.2296,0.03,22,18.5,1.19,1.755,29338.88,6736.21,22602.67,26403.513133389388
2019-06-01,CLIENTES PEQUEÑOS,A7,16410.46,MARCA3,0.265,0.03,20,16.4,1.13,2.516,41288.72,10941.51,30347.21,38124.17550432393
2019-07-01,CLIENTES PEQUEÑOS,A7,16600.69,MARCA3,0.2844,0.03,22,15.7,1.36,1.396,23174.56,6590.84,16583.72,20870.46581987959
2019-08-01,CLIENTES PEQUEÑOS,A7,17459.07,MARCA3,0.2296,0.03,21,15.3,1.48,1.289,22504.74,5167.09,17337.65,33099.889535955735
2019-09-01,CLIENTES PEQUEÑOS,A7,16490.94,MARCA3,0.3066,0.03,21,15.7,1.51,2.369,39067.04,11977.95,27089.09,28764.156591713116
2019-10-01,CLIENTES PEQUEÑOS,A7,16894.8,MARCA3,0.4526,0.03,22,16.7,1.65,1.197,20223.08,9152.97,11070.11,13948.105901032208
2019-11-01,CLIENTES PEQUEÑOS,A7,16262.0,MARCA3,0.3123,0.03,20,18.0,1.76,0.998,16229.48,5068.47,11161.01,23659.298494405575
2019-12-01,CLIENTES PEQUEÑOS,A7,16949.27,MARCA3,0.35,0.03,21,19.6,1.88,1.042,17661.14,6181.4,11479.74,20561.29087101801
2020-01-01,CLIENTES PEQUEÑOS,A7,16764.29,MARCA3,0.3074,0.02,22,22.2,0.05,0.0,0.0,0.0,0.0,266086.5971692628
2020-02-01,CLIENTES PEQUEÑOS,A7,16451.97,MARCA3,0.2308,0.03,20,23.0,0.17,0.0,0.0,0.0,0.0,548152.7498621818
2020-03-01,CLIENTES PEQUEÑOS,A7,16490.05,MARCA3,0.3147,0.04,22,22.5,0.78,0.0,0.0,0.0,0.0,964045.1490658846
2020-04-01,CLIENTES PEQUEÑOS,A7,16764.29,MARCA3,0.3074,0.02,22,20.9,0.82,0.0,0.0,0.0,0.0,845982.6003106326
2020-05-01,CLIENTES PEQUEÑOS,A7,16451.97,MARCA3,0.2308,0.03,20,18.5,0.96,0.0,0.0,0.0,0.0,939911.531435352
2020-06-01,CLIENTES PEQUEÑOS,A7,16490.05,MARCA3,0.3147,0.04,22,16.4,1.1,0.0,0.0,0.0,0.0,1608941.819639035
2018-01-01,CLIENTES PEQUEÑOS,A8,11274.96,MARCA1,0.3192,0.22,22,22.2,0.18,8.134,91710.52,29274.0,62436.52,83878.27784161344
2018-02-01,CLIENTES PEQUEÑOS,A8,10832.29,MARCA1,0.1936,0.21,20,23.0,0.48,16.248,176003.05,34074.19,141928.86,181252.96135762485
2018-03-01,CLIENTES PEQUEÑOS,A8,11260.31,MARCA1,0.2181,0.25,20,22.5,0.97,20.453,230307.12,50229.98,180077.14,256866.8787358838
2018-04-01,CLIENTES PEQUEÑOS,A8,11416.32,MARCA1,0.1965,0.25,21,20.9,0.84,19.08,217823.39,42802.3,175021.09,127593.24148148415
2018-05-01,CLIENTES PEQUEÑOS,A8,11131.57,MARCA1,0.263,0.24,22,18.5,0.88,16.214,180487.28,47468.15,133019.13,217881.14250134086
2018-06-01,CLIENTES PEQUEÑOS,A8,11236.47,MARCA1,0.2231,0.26,20,16.4,1.24,18.692,210032.1,46858.16,163173.94,269192.8378728508
2018-07-01,CLIENTES PEQUEÑOS,A8,10893.38,MARCA1,0.3504,0.24,22,15.7,1.64,19.889,216658.43,75917.11,140741.32,210865.655536502
2018-08-01,CLIENTES PEQUEÑOS,A8,11109.45,MARCA1,0.3112,0.23,22,15.3,1.81,31.905,354447.0,110303.91,244143.09,344462.32818478596
2018-09-01,CLIENTES PEQUEÑOS,A8,11555.18,MARCA1,0.3657,0.22,20,15.7,2.01,18.36,212153.1,77584.39,134568.71,204496.86209794987
2018-10-01,CLIENTES PEQUEÑOS,A8,9502.96,MARCA1,0.4259,0.23,22,16.7,2.14,15.978,151838.29,64667.93,87170.36,147973.0139144596
2018-11-01,CLIENTES PEQUEÑOS,A8,12380.2,MARCA1,0.3359,0.22,21,18.0,2.29,20.57,254660.71,85540.53,169120.18,250405.89579840057
2018-12-01,CLIENTES PEQUEÑOS,A8,11469.1,MARCA1,0.4075,0.23,20,19.6,2.48,16.192,185707.67,75675.88,110031.79,178813.0107165595
2019-01-01,CLIENTES PEQUEÑOS,A8,11021.9,MARCA1,0.3493,0.24,22,22.2,0.06,7.875,86797.46,30318.35,56479.11,82946.8346072893
2019-02-01,CLIENTES PEQUEÑOS,A8,10484.53,MARCA1,0.3193,0.22,20,23.0,0.2,17.488,183353.46,58544.76,124808.7,179195.98523797345
2019-03-01,CLIENTES PEQUEÑOS,A8,11825.75,MARCA1,0.244,0.23,21,22.5,0.88,21.888,258842.02,63157.45,195684.57,254016.20111013905
2019-04-01,CLIENTES PEQUEÑOS,A8,11172.34,MARCA1,0.2715,0.25,20,20.9,1.1,11.651,130168.93,35340.86,94828.07,126264.75611520365
2019-05-01,CLIENTES PEQUEÑOS,A8,11050.33,MARCA1,0.2803,0.23,22,18.5,1.19,19.852,219371.15,61489.73,157881.42,214867.2262475919
2019-06-01,CLIENTES PEQUEÑOS,A8,11358.22,MARCA1,0.2775,0.25,20,16.4,1.13,23.742,269666.86,74832.55,194834.31,265723.71664719
2019-07-01,CLIENTES PEQUEÑOS,A8,11134.51,MARCA1,0.3053,0.27,22,15.7,1.36,17.081,190188.57,58064.57,132124.0,208397.82778917754
2019-08-01,CLIENTES PEQUEÑOS,A8,11331.18,MARCA1,0.2464,0.26,21,15.3,1.48,23.394,265081.62,65316.11,199765.51,340235.6008638865
2019-09-01,CLIENTES PEQUEÑOS,A8,11148.04,MARCA1,0.1997,0.27,21,15.7,1.51,24.797,276437.95,55204.66,221233.29,201735.42812283977
2019-10-01,CLIENTES PEQUEÑOS,A8,11374.39,MARCA1,0.2645,0.28,22,16.7,1.65,12.308,139995.99,37028.94,102967.05,146217.60956257075
2019-11-01,CLIENTES PEQUEÑOS,A8,10562.24,MARCA1,0.2659,0.26,20,18.0,1.76,20.234,213716.36,56827.18,156889.18,247350.18431379012
2019-12-01,CLIENTES PEQUEÑOS,A8,12036.48,MARCA1,0.2403,0.24,21,19.6,1.88,15.989,192451.28,46246.04,146205.24,176496.25392712187
2020-01-01,CLIENTES PEQUEÑOS,A8,11749.85,MARCA1,0.2524,0.27,22,22.2,0.05,0.0,0.0,0.0,0.0,266086.5971692628
2020-02-01,CLIENTES PEQUEÑOS,A8,10869.48,MARCA1,0.2906,0.27,20,23.0,0.17,0.0,0.0,0.0,0.0,548152.7498621818
2020-03-01,CLIENTES PEQUEÑOS,A8,11056.0,MARCA1,0.2497,0.25,22,22.5,0.78,0.0,0.0,0.0,0.0,964045.1490658846
2020-04-01,CLIENTES PEQUEÑOS,A8,11749.85,MARCA1,0.2524,0.27,22,20.9,0.82,0.0,0.0,0.0,0.0,845982.6003106326
2020-05-01,CLIENTES PEQUEÑOS,A8,10869.48,MARCA1,0.2906,0.27,20,18.5,0.96,0.0,0.0,0.0,0.0,939911.531435352
2020-06-01,CLIENTES PEQUEÑOS,A8,11056.0,MARCA1,0.2497,0.25,22,16.4,1.1,0.0,0.0,0.0,0.0,1608941.819639035
2018-01-01,CLIENTES PEQUEÑOS,A9,8664.26,MARCA1,0.2548,0.3,22,22.2,0.18,50.096,434044.77,110594.61,323450.16,849848.1398274455
2018-02-01,CLIENTES PEQUEÑOS,A9,8423.17,MARCA1,0.1898,0.32,20,23.0,0.48,122.861,1034879.09,196420.05,838459.04,1151323.0047903124
2018-03-01,CLIENTES PEQUEÑOS,A9,8650.74,MARCA1,0.2144,0.31,20,22.5,0.97,137.066,1185722.33,254218.87,931503.46,901075.2809991604
2018-04-01,CLIENTES PEQUEÑOS,A9,8530.09,MARCA1,0.2225,0.3,21,20.9,0.84,118.613,1011779.57,225120.95,786658.62,886968.907965585
2018-05-01,CLIENTES PEQUEÑOS,A9,8655.54,MARCA1,0.2172,0.29,22,18.5,0.88,118.16,1022738.61,222138.83,800599.78,820329.3851261092
2018-06-01,CLIENTES PEQUEÑOS,A9,8361.01,MARCA1,0.222,0.29,20,16.4,1.24,106.879,893616.39,198382.84,695233.55,1307268.4831453646
2018-07-01,CLIENTES PEQUEÑOS,A9,8893.83,MARCA1,0.1819,0.3,22,15.7,1.64,88.985,791417.46,143958.84,647458.62,827504.4063742833
2018-08-01,CLIENTES PEQUEÑOS,A9,8511.34,MARCA1,0.174,0.29,22,15.3,1.81,147.686,1257005.76,218719.0,1038286.76,1292340.6006425314
2018-09-01,CLIENTES PEQUEÑOS,A9,8555.65,MARCA1,0.1776,0.3,20,15.7,2.01,96.666,827040.46,146882.39,680158.07,860354.0756337424
2018-10-01,CLIENTES PEQUEÑOS,A9,6649.96,MARCA1,0.1908,0.31,22,16.7,2.14,113.906,757470.34,144525.34,612945.0,803846.7656955604
2018-11-01,CLIENTES PEQUEÑOS,A9,9787.09,MARCA1,0.1675,0.3,21,18.0,2.29,150.438,1472350.25,246618.67,1225731.58,1585810.604330966
2018-12-01,CLIENTES PEQUEÑOS,A9,8614.7,MARCA1,0.173,0.31,20,19.6,2.48,140.84,1213294.35,209899.92,1003394.43,1295211.5792067908
2019-01-01,CLIENTES PEQUEÑOS,A9,8316.18,MARCA1,0.2197,0.29,22,22.2,0.06,106.061,882022.37,193780.31,688242.06,895087.18235655
2019-02-01,CLIENTES PEQUEÑOS,A9,8357.12,MARCA1,0.2289,0.3,20,23.0,0.2,141.107,1179248.13,269929.9,909318.23,1250231.3524469633
2019-03-01,CLIENTES PEQUEÑOS,A9,9106.51,MARCA1,0.2632,0.32,21,22.5,0.88,102.318,931759.89,245239.2,686520.69,1007920.8727089565
2019-04-01,CLIENTES PEQUEÑOS,A9,8475.24,MARCA1,0.2383,0.32,20,20.9,1.1,112.676,954956.14,227566.05,727390.09,978136.0407123297
2019-05-01,CLIENTES PEQUEÑOS,A9,8674.42,MARCA1,0.2636,0.32,22,18.5,1.19,103.084,894193.91,235709.51,658484.4,910635.2776513066
2019-06-01,CLIENTES PEQUEÑOS,A9,8476.67,MARCA1,0.2694,0.31,20,16.4,1.13,166.767,1413628.83,380831.61,1032797.22,1392224.984570596
2019-07-01,CLIENTES PEQUEÑOS,A9,8591.85,MARCA1,0.2778,0.31,22,15.7,1.36,96.525,829328.32,230387.41,598940.91,900245.4285780652
2019-08-01,CLIENTES PEQUEÑOS,A9,8558.27,MARCA1,0.2769,0.29,21,15.3,1.48,118.513,1014266.25,280850.32,733415.93,1407307.666468298
2019-09-01,CLIENTES PEQUEÑOS,A9,8524.7,MARCA1,0.2102,0.3,21,15.7,1.51,174.219,1485164.71,312181.62,1172983.09,934935.0543302795
2019-10-01,CLIENTES PEQUEÑOS,A9,8515.45,MARCA1,0.2471,0.28,22,16.7,1.65,162.798,1386298.23,342554.29,1043743.94,875081.6620571587
2019-11-01,CLIENTES PEQUEÑOS,A9,8504.82,MARCA1,0.2348,0.29,20,18.0,1.76,164.33,1397597.07,328155.79,1069441.28,1730192.9795436498
2019-12-01,CLIENTES PEQUEÑOS,A9,8530.09,MARCA1,0.2236,0.3,21,19.6,1.88,153.331,1307927.23,292452.53,1015474.7,1413134.0267556969
2020-01-01,CLIENTES PEQUEÑOS,A9,8516.99,MARCA1,0.2971,0.31,22,22.2,0.05,0.0,0.0,0.0,0.0,266086.5971692628
2020-02-01,CLIENTES PEQUEÑOS,A9,8570.84,MARCA1,0.3081,0.3,20,23.0,0.17,0.0,0.0,0.0,0.0,548152.7498621818
2020-03-01,CLIENTES PEQUEÑOS,A9,8307.6,MARCA1,0.1915,0.3,22,22.5,0.78,0.0,0.0,0.0,0.0,964045.1490658846
2020-04-01,CLIENTES PEQUEÑOS,A9,8516.99,MARCA1,0.2971,0.31,22,20.9,0.82,0.0,0.0,0.0,0.0,845982.6003106326
2020-05-01,CLIENTES PEQUEÑOS,A9,8570.84,MARCA1,0.3081,0.3,20,18.5,0.96,0.0,0.0,0.0,0.0,939911.531435352
2020-06-01,CLIENTES PEQUEÑOS,A9,8307.6,MARCA1,0.1915,0.3,22,16.4,1.1,0.0,0.0,0.0,0.0,1608941.819639035
2018-01-01,CLIENTES PEQUEÑOS,A10,20454.33,MARCA1,0.2624,0.29,22,22.2,0.18,13.348,273024.4,71641.6,201382.8,150299.6453769415
2018-02-01,CLIENTES PEQUEÑOS,A10,20012.53,MARCA1,0.2575,0.29,20,23.0,0.48,21.548,431230.0,111041.72,320188.28,565607.1105636888
2018-03-01,CLIENTES PEQUEÑOS,A10,20427.0,MARCA1,0.282,0.29,20,22.5,0.97,27.917,570260.56,160813.48,409447.08,435063.0859801021
2018-04-01,CLIENTES PEQUEÑOS,A10,20425.5,MARCA1,0.2984,0.29,21,20.9,0.84,20.353,415720.2,124050.91,291669.29,311392.48147918604
2018-05-01,CLIENTES PEQUEÑOS,A10,20293.05,MARCA1,0.2781,0.29,22,18.5,0.88,24.773,502719.73,139806.36,362913.37,519738.1702108701
2018-06-01,CLIENTES PEQUEÑOS,A10,21009.78,MARCA1,0.3019,0.3,20,16.4,1.24,23.999,504213.71,152222.12,351991.59,654104.6108709184
2018-07-01,CLIENTES PEQUEÑOS,A10,20547.3,MARCA1,0.3112,0.3,22,15.7,1.64,26.572,545982.86,169909.87,376072.99,513830.15223819483
2018-08-01,CLIENTES PEQUEÑOS,A10,20198.99,MARCA1,0.2981,0.29,22,15.3,1.81,30.899,624128.59,186052.73,438075.86,582592.8338134602
2018-09-01,CLIENTES PEQUEÑOS,A10,20635.21,MARCA1,0.2617,0.3,20,15.7,2.01,37.219,768021.88,200991.33,567030.55,713931.6451869947
2018-10-01,CLIENTES PEQUEÑOS,A10,17142.49,MARCA1,0.3171,0.32,22,16.7,2.14,28.926,495863.67,157238.37,338625.3,467940.5321705974
2018-11-01,CLIENTES PEQUEÑOS,A10,24204.28,MARCA1,0.319,0.3,21,18.0,2.29,26.355,637903.8,203491.31,434412.49,605246.6368098041
2018-12-01,CLIENTES PEQUEÑOS,A10,21283.18,MARCA1,0.3281,0.29,20,19.6,2.48,21.017,447308.59,146761.95,300546.64,419723.6603153212
2019-01-01,CLIENTES PEQUEÑOS,A10,20230.37,MARCA1,0.2786,0.28,22,22.2,0.06,7.056,142745.49,39768.89,102976.6,133463.42882653006
2019-02-01,CLIENTES PEQUEÑOS,A10,19513.34,MARCA1,0.2599,0.27,20,23.0,0.2,26.453,516186.38,134156.84,382029.54,487541.0173168239
2019-03-01,CLIENTES PEQUEÑOS,A10,21916.58,MARCA1,0.2332,0.29,21,22.5,0.88,18.048,395550.44,92242.36,303308.08,379565.4123297233
2019-04-01,CLIENTES PEQUEÑOS,A10,19987.6,MARCA1,0.2983,0.29,20,20.9,1.1,13.677,273370.41,81546.39,191824.02,268763.0164888074
2019-05-01,CLIENTES PEQUEÑOS,A10,20210.64,MARCA1,0.2517,0.28,22,18.5,1.19,21.81,440794.06,110947.86,329846.2,442892.31176230125
2019-06-01,CLIENTES PEQUEÑOS,A10,20362.55,MARCA1,0.2587,0.3,20,16.4,1.13,27.169,553230.12,143120.63,410109.49,558012.6573214156
2019-07-01,CLIENTES PEQUEÑOS,A10,20191.03,MARCA1,0.2534,0.31,22,15.7,1.36,19.982,403457.16,102236.04,301221.12,442297.91031895
2019-08-01,CLIENTES PEQUEÑOS,A10,20406.22,MARCA1,0.2436,0.31,21,15.3,1.48,25.359,517481.33,126058.45,391422.88,498453.11685568653
2019-09-01,CLIENTES PEQUEÑOS,A10,20129.76,MARCA1,0.1444,0.32,21,15.7,1.51,28.072,565082.62,81597.93,483484.69,610010.705286347
2019-10-01,CLIENTES PEQUEÑOS,A10,20534.19,MARCA1,0.2382,0.3,22,16.7,1.65,14.639,300600.01,71602.92,228997.09,397422.55807529856
2019-11-01,CLIENTES PEQUEÑOS,A10,20197.52,MARCA1,0.2371,0.29,20,18.0,1.76,22.989,464320.79,110090.46,354230.33,507759.556622702
2019-12-01,CLIENTES PEQUEÑOS,A10,20400.28,MARCA1,0.2255,0.29,21,19.6,1.88,21.281,434138.36,97898.2,336240.16,350140.726035175
2020-01-01,CLIENTES PEQUEÑOS,A10,20008.73,MARCA1,0.2853,0.29,22,22.2,0.05,0.0,0.0,0.0,0.0,266086.5971692628
2020-02-01,CLIENTES PEQUEÑOS,A10,20398.03,MARCA1,0.267,0.29,20,23.0,0.17,0.0,0.0,0.0,0.0,548152.7498621818
2020-03-01,CLIENTES PEQUEÑOS,A10,19825.8,MARCA1,0.2409,0.26,22,22.5,0.78,0.0,0.0,0.0,0.0,964045.1490658846
2020-04-01,CLIENTES PEQUEÑOS,A10,20008.73,MARCA1,0.2853,0.29,22,20.9,0.82,0.0,0.0,0.0,0.0,845982.6003106326
2020-05-01,CLIENTES PEQUEÑOS,A10,20398.03,MARCA1,0.267,0.29,20,18.5,0.96,0.0,0.0,0.0,0.0,939911.531435352
2020-06-01,CLIENTES PEQUEÑOS,A10,19825.8,MARCA1,0.2409,0.26,22,16.4,1.1,0.0,0.0,0.0,0.0,1608941.819639035
2018-01-01,CLIENTES PEQUEÑOS,A11,24241.6,MARCA1,0.3117,0.34,22,22.2,0.18,3.232,78348.85,24421.34,53927.51,81332.17659602033
2018-02-01,CLIENTES PEQUEÑOS,A11,24363.19,MARCA1,0.2732,0.34,20,23.0,0.48,2.719,66243.51,18097.73,48145.78,68644.16647423508
2018-03-01,CLIENTES PEQUEÑOS,A11,23229.52,MARCA1,0.2058,0.34,20,22.5,0.97,3.837,89131.67,18343.3,70788.37,78825.6547406456
2018-04-01,CLIENTES PEQUEÑOS,A11,27467.82,MARCA1,0.2629,0.36,21,20.9,0.84,4.104,112727.93,29636.17,83091.76,65969.47159390287
2018-05-01,CLIENTES PEQUEÑOS,A11,22856.87,MARCA1,0.4164,0.37,22,18.5,0.88,2.16,49370.84,20558.02,28812.82,67695.90648448584
2018-06-01,CLIENTES PEQUEÑOS,A11,25434.72,MARCA1,0.2376,0.38,20,16.4,1.24,5.799,147495.94,35045.04,112450.9,123204.42252001901
2018-07-01,CLIENTES PEQUEÑOS,A11,23855.35,MARCA1,0.2973,0.38,22,15.7,1.64,3.299,78698.8,23397.15,55301.65,73908.38844078756
2018-08-01,CLIENTES PEQUEÑOS,A11,23491.48,MARCA1,0.2632,0.37,22,15.3,1.81,6.178,145130.36,38198.31,106932.05,134562.70304158784
2018-09-01,CLIENTES PEQUEÑOS,A11,25643.67,MARCA1,0.2793,0.35,20,15.7,2.01,6.392,163914.34,45781.28,118133.06,150970.1293843854
2018-10-01,CLIENTES PEQUEÑOS,A11,21364.75,MARCA1,0.6596,0.33,22,16.7,2.14,2.98,63666.96,41994.73,21672.23,59670.14409501023
2018-11-01,CLIENTES PEQUEÑOS,A11,26570.94,MARCA1,0.3194,0.35,21,18.0,2.29,5.722,152038.92,48561.23,103477.69,143608.12953041677
2018-12-01,CLIENTES PEQUEÑOS,A11,24745.95,MARCA1,0.5283,0.34,20,19.6,2.48,1.768,43750.84,23113.57,20637.27,41576.11180037606
2019-01-01,CLIENTES PEQUEÑOS,A11,24564.45,MARCA1,0.4426,0.33,22,22.2,0.06,2.955,72587.95,32127.43,40460.52,66817.66602375246
2019-02-01,CLIENTES PEQUEÑOS,A11,23328.82,MARCA1,0.4943,0.31,20,23.0,0.2,2.709,63197.77,31238.66,31959.11,56428.697510280166
2019-03-01,CLIENTES PEQUEÑOS,A11,25415.74,MARCA1,0.2928,0.29,21,22.5,0.88,2.72,69130.81,20241.5,48889.31,64849.678762942516
2019-04-01,CLIENTES PEQUEÑOS,A11,25468.72,MARCA1,0.4247,0.31,20,20.9,1.1,2.15,54757.75,23255.62,31502.13,54258.545810971256
2019-05-01,CLIENTES PEQUEÑOS,A11,24720.78,MARCA1,0.3046,0.32,22,18.5,1.19,2.143,52976.63,16136.68,36839.95,55479.01362097922
2019-06-01,CLIENTES PEQUEÑOS,A11,24715.15,MARCA1,0.4288,0.34,20,16.4,1.13,3.822,94461.3,40505.01,53956.29,101088.8777965573
2019-07-01,CLIENTES PEQUEÑOS,A11,24474.86,MARCA1,0.4784,0.34,22,15.7,1.36,6.741,164985.03,78928.84,86056.19,60561.25594596238
2019-08-01,CLIENTES PEQUEÑOS,A11,25261.72,MARCA1,0.3668,0.34,21,15.3,1.48,3.559,89906.46,32977.69,56928.77,111176.846848126
