MES/AÑO,TIPO CLIENTES,PRODUCTO,PRECIO POR TON (USD),MARCA,INVERSION,% TIENDAS IMPACTADAS,DIAS HABILES,TEMPERATURA,INFLACION,VENTAS (TON),VENTAS (PESOS),INVERSION (PESOS),INGRESOS
2019-09-01,CLIENTES PEQUEÑOS,A18,10939.27,MARCA5,0.263,0.82,21,15.7,1.51,401.792,4395311.17,1155966.84,3239344.33
2019-09-01,CLIENTES PEQUEÑOS,A19,16215.24,MARCA5,0.2802,0.66,21,15.7,1.51,66.033,1070740.94,300021.61,770719.33
2019-09-01,CLIENTES PEQUEÑOS,A20,11843.19,MARCA1,0.2835,0.61,21,15.7,1.51,80.218,950037.02,269335.5,680701.52
2019-09-01,CLIENTES PEQUEÑOS,A21,9020.3,MARCA1,0.2236,0.66,21,15.7,1.51,120.336,1085466.82,242710.38,842756.44
2019-09-01,CLIENTES PEQUEÑOS,A22,16854.35,MARCA1,0.1658,0.4,21,15.7,1.51,39.526,666185.04,110453.48,555731.56
2019-09-01,CLIENTES PEQUEÑOS,A23,12703.07,MARCA6,0.4806,0.74,21,15.7,1.51,136.869,1738656.49,835598.31,903058.18
2019-09-01,CLIENTES PEQUEÑOS,A25,21231.0,MARCA6,0.1601,0.24,21,15.7,1.51,13.126,278678.11,44616.37,234061.74
2019-10-01,CLIENTES GRANDES,A1,11783.51,MARCA1,0.2909,0.92,22,16.7,1.65,11.1,130796.96,38048.84,92748.12
2019-10-01,CLIENTES GRANDES,A2,16569.52,MARCA2,0.3951,1.0,22,16.7,1.65,28.188,467061.63,184536.05,282525.58
2019-10-01,CLIENTES GRANDES,A3,17012.31,MARCA2,0.1912,0.83,22,16.7,1.65,2.374,40387.22,7722.04,32665.18
2019-10-01,CLIENTES GRANDES,A4,14053.43,MARCA1,0.3797,1.0,22,16.7,1.65,49.406,694323.76,263634.73,430689.03
2019-10-01,CLIENTES GRANDES,A5,16846.85,MARCA3,0.3132,1.0,22,16.7,1.65,16.818,283330.32,88739.06,194591.26
2019-10-01,CLIENTES GRANDES,A6,16633.03,MARCA3,0.2508,0.92,22,16.7,1.65,2.895,48152.62,12076.68,36075.94
2019-10-01,CLIENTES GRANDES,A7,16894.8,MARCA3,0.4526,0.77,22,16.7,1.65,2.012,33992.34,15384.93,18607.41
2019-10-01,CLIENTES GRANDES,A8,11374.39,MARCA1,0.2645,1.0,22,16.7,1.65,30.513,347066.76,91799.16,255267.6
2019-10-01,CLIENTES GRANDES,A9,8515.45,MARCA1,0.2471,0.85,22,16.7,1.65,9.14,77831.21,19232.09,58599.12
2019-10-01,CLIENTES GRANDES,A10,20534.19,MARCA1,0.2382,0.94,22,16.7,1.65,8.183,168031.28,40025.05,128006.23
2019-10-01,CLIENTES GRANDES,A11,28884.33,MARCA1,0.4797,0.85,22,16.7,1.65,8.538,246614.41,118300.93,128313.48
2019-10-01,CLIENTES GRANDES,A12,24518.4,MARCA1,0.2355,0.91,22,16.7,1.65,3.996,97975.53,23073.24,74902.29
2019-10-01,CLIENTES GRANDES,A13,19587.01,MARCA1,0.2539,0.91,22,16.7,1.65,9.757,191110.46,48522.95,142587.51
2019-10-01,CLIENTES GRANDES,A14,19697.11,MARCA1,0.4235,0.91,22,16.7,1.65,16.146,318029.54,134685.51,183344.03
2019-10-01,CLIENTES GRANDES,A15,15110.23,MARCA4,0.2441,0.86,22,16.7,1.65,8.069,121924.45,29761.76,92162.69
2019-10-01,CLIENTES GRANDES,A16,17245.85,MARCA4,0.1388,0.78,22,16.7,1.65,1.73,29835.32,4141.14,25694.18
2019-10-01,CLIENTES GRANDES,A17,17936.3,MARCA5,0.2598,0.84,22,16.7,1.65,4.83,86632.33,22507.08,64125.25
2019-10-01,CLIENTES GRANDES,A18,10770.34,MARCA5,0.2779,0.9,22,16.7,1.65,19.558,210646.31,58538.61,152107.7
2019-10-01,CLIENTES GRANDES,A19,16224.11,MARCA5,0.3294,1.0,22,16.7,1.65,41.254,669309.43,220470.53,448838.9
2019-10-01,CLIENTES GRANDES,A20,11871.95,MARCA1,0.3528,1.0,22,16.7,1.65,54.21,643578.41,227054.46,416523.95
2019-10-01,CLIENTES GRANDES,A21,9223.13,MARCA1,0.3763,0.92,22,16.7,1.65,44.328,408842.91,153847.59,254995.32
2019-10-01,CLIENTES GRANDES,A22,17281.28,MARCA1,0.221,0.95,22,16.7,1.65,8.054,139183.43,30759.54,108423.89
2019-10-01,CLIENTES GRANDES,A23,13015.59,MARCA6,0.4243,1.0,22,16.7,1.65,77.009,1002317.57,425283.34,577034.23
2019-10-01,CLIENTES GRANDES,A24,12903.35,MARCA6,0.4011,0.85,22,16.7,1.65,12.289,158569.27,63602.13,94967.14
2019-10-01,CLIENTES GRANDES,A26,18290.1,MARCA3,0.2878,0.32,22,16.7,1.65,1.636,29922.6,8611.72,21310.88
2019-10-01,CLIENTES GRANDES,A25,21317.4,MARCA6,0.156,0.8,22,16.7,1.65,2.117,45128.94,7040.11,38088.83
2019-10-01,CLIENTES PEQUEÑOS,A1,11783.51,MARCA1,0.2909,0.49,22,16.7,1.65,19.871,234150.13,68114.27,166035.86
2019-10-01,CLIENTES PEQUEÑOS,A2,16569.52,MARCA2,0.3951,0.3,22,16.7,1.65,30.553,506248.54,200018.8,306229.74
2019-10-01,CLIENTES PEQUEÑOS,A3,17012.31,MARCA2,0.1912,0.22,22,16.7,1.65,16.956,288460.73,55153.69,233307.04
2019-10-01,CLIENTES PEQUEÑOS,A4,14053.43,MARCA1,0.3797,0.68,22,16.7,1.65,46.974,660145.82,250657.37,409488.45
2019-10-01,CLIENTES PEQUEÑOS,A5,16846.85,MARCA3,0.3132,0.31,22,16.7,1.65,15.489,260940.86,81726.68,179214.18
2019-10-01,CLIENTES PEQUEÑOS,A6,16633.03,MARCA3,0.2508,0.04,22,16.7,1.65,1.44,23951.56,6007.05,17944.51
2019-10-01,CLIENTES PEQUEÑOS,A7,16894.8,MARCA3,0.4526,0.03,22,16.7,1.65,1.197,20223.08,9152.97,11070.11
2019-10-01,CLIENTES PEQUEÑOS,A8,11374.39,MARCA1,0.2645,0.28,22,16.7,1.65,12.308,139995.99,37028.94,102967.05
2019-10-01,CLIENTES PEQUEÑOS,A9,8515.45,MARCA1,0.2471,0.28,22,16.7,1.65,162.798,1386298.23,342554.29,1043743.94
2019-10-01,CLIENTES PEQUEÑOS,A10,20534.19,MARCA1,0.2382,0.3,22,16.7,1.65,14.639,300600.01,71602.92,228997.09
2019-10-01,CLIENTES PEQUEÑOS,A11,28884.33,MARCA1,0.4797,0.32,22,16.7,1.65,0.223,6441.21,3089.85,3351.36
2019-10-01,CLIENTES PEQUEÑOS,A14,19697.11,MARCA1,0.4235,0.34,22,16.7,1.65,3.987,78532.38,33258.46,45273.92
2019-10-01,CLIENTES PEQUEÑOS,A15,15110.23,MARCA4,0.2441,0.06,22,16.7,1.65,2.081,31444.39,7675.58,23768.81
2019-10-01,CLIENTES PEQUEÑOS,A16,17245.85,MARCA4,0.1388,0.05,22,16.7,1.65,1.034,17832.21,2475.11,15357.1
2019-10-01,CLIENTES PEQUEÑOS,A17,17936.3,MARCA5,0.2598,0.1,22,16.7,1.65,2.786,49970.53,12982.34,36988.19
2019-10-01,CLIENTES PEQUEÑOS,A18,10770.34,MARCA5,0.2779,0.82,22,16.7,1.65,225.378,2427397.69,674573.82,1752823.87
2019-10-01,CLIENTES PEQUEÑOS,A19,16224.11,MARCA5,0.3294,0.66,22,16.7,1.65,48.532,787388.51,259365.78,528022.73
2019-10-01,CLIENTES PEQUEÑOS,A20,11871.95,MARCA1,0.3528,0.61,22,16.7,1.65,42.751,507537.73,179059.31,328478.42
2019-10-01,CLIENTES PEQUEÑOS,A21,9223.13,MARCA1,0.3763,0.64,22,16.7,1.65,62.974,580817.39,218561.58,362255.81
2019-10-01,CLIENTES PEQUEÑOS,A22,17281.28,MARCA1,0.221,0.38,22,16.7,1.65,24.198,418172.41,92416.1,325756.31
2019-10-01,CLIENTES PEQUEÑOS,A23,13015.59,MARCA6,0.4243,0.74,22,16.7,1.65,77.323,1006404.47,427017.42,579387.05
2019-10-01,CLIENTES PEQUEÑOS,A25,21317.4,MARCA6,0.156,0.21,22,16.7,1.65,4.769,101662.68,15859.38,85803.3
2019-11-01,CLIENTES GRANDES,A1,11193.83,MARCA1,0.2816,0.92,20,18.0,1.76,23.97,268316.11,75557.82,192758.29
2019-11-01,CLIENTES GRANDES,A2,15337.05,MARCA2,0.381,1.0,20,18.0,1.76,41.154,631180.96,240479.95,390701.01
2019-11-01,CLIENTES GRANDES,A3,16954.07,MARCA2,0.1808,0.84,20,18.0,1.76,2.882,48861.63,8834.18,40027.45
2019-11-01,CLIENTES GRANDES,A4,13418.62,MARCA1,0.3926,1.0,20,18.0,1.76,61.054,819260.43,321641.64,497618.79
2019-11-01,CLIENTES GRANDES,A5,16230.65,MARCA3,0.2926,1.0,20,18.0,1.76,20.787,337386.52,98719.3,238667.22
2019-11-01,CLIENTES GRANDES,A6,16511.63,MARCA3,0.2661,0.92,20,18.0,1.76,2.95,48709.31,12961.55,35747.76
2019-11-01,CLIENTES GRANDES,A7,16262.0,MARCA3,0.3123,0.76,20,18.0,1.76,3.624,58933.49,18404.93,40528.56
2019-11-01,CLIENTES GRANDES,A8,10562.24,MARCA1,0.2659,1.0,20,18.0,1.76,41.719,440646.09,117167.8,323478.29
2019-11-01,CLIENTES GRANDES,A9,8504.82,MARCA1,0.2348,0.84,20,18.0,1.76,24.582,209065.49,49088.58,159976.91
2019-11-01,CLIENTES GRANDES,A10,20197.52,MARCA1,0.2371,0.95,20,18.0,1.76,8.558,172850.38,40982.83,131867.55
2019-11-01,CLIENTES GRANDES,A11,24401.28,MARCA1,0.4586,0.85,20,18.0,1.76,6.369,155411.75,71271.83,84139.92
2019-11-01,CLIENTES GRANDES,A12,24309.95,MARCA1,0.246,0.91,20,18.0,1.76,4.533,110197.0,27108.46,83088.54
2019-11-01,CLIENTES GRANDES,A13,19487.69,MARCA1,0.2975,0.91,20,18.0,1.76,7.104,138440.55,41186.06,97254.49
2019-11-01,CLIENTES GRANDES,A14,16369.59,MARCA1,0.4687,0.9,20,18.0,1.76,18.461,302199.0,141640.67,160558.33
2019-11-01,CLIENTES GRANDES,A15,14335.43,MARCA4,0.2331,0.86,20,18.0,1.76,9.06,129879.0,30274.79,99604.21
2019-11-01,CLIENTES GRANDES,A16,16536.93,MARCA4,0.1484,0.79,20,18.0,1.76,2.123,35107.9,5210.01,29897.89
2019-11-01,CLIENTES GRANDES,A17,16890.75,MARCA5,0.2351,0.83,20,18.0,1.76,5.322,89892.57,21133.74,68758.83
2019-11-01,CLIENTES GRANDES,A18,10734.31,MARCA5,0.2466,0.9,20,18.0,1.76,18.884,202706.71,49987.47,152719.24
2019-11-01,CLIENTES GRANDES,A19,15801.37,MARCA5,0.3339,1.0,20,18.0,1.76,38.312,605382.09,202137.08,403245.01
2019-11-01,CLIENTES GRANDES,A20,11856.94,MARCA1,0.3006,1.0,20,18.0,1.76,77.432,918106.58,275982.84,642123.74
2019-11-01,CLIENTES GRANDES,A21,9222.8,MARCA1,0.2854,0.92,20,18.0,1.76,79.572,733876.64,209448.39,524428.25
2019-11-01,CLIENTES GRANDES,A22,16945.22,MARCA1,0.2158,0.95,20,18.0,1.76,8.416,142610.97,30775.45,111835.52
2019-11-01,CLIENTES GRANDES,A23,12779.41,MARCA6,0.3966,1.0,20,18.0,1.76,101.268,1294145.29,513258.02,780887.27
2019-11-01,CLIENTES GRANDES,A24,12774.55,MARCA6,0.4165,0.85,20,18.0,1.76,12.792,163412.04,68061.11,95350.93
2019-11-01,CLIENTES GRANDES,A26,17239.96,MARCA3,0.2864,0.32,20,18.0,1.76,2.087,35979.8,10304.61,25675.19
2019-11-01,CLIENTES GRANDES,A25,21089.57,MARCA6,0.1806,0.82,20,18.0,1.76,2.279,48063.13,8680.2,39382.93
2019-11-01,CLIENTES PEQUEÑOS,A1,11193.83,MARCA1,0.2816,0.46,20,18.0,1.76,23.665,264901.99,74596.4,190305.59
2019-11-01,CLIENTES PEQUEÑOS,A2,15337.05,MARCA2,0.381,0.3,20,18.0,1.76,44.61,684185.8,260674.79,423511.01
2019-11-01,CLIENTES PEQUEÑOS,A3,16954.07,MARCA2,0.1808,0.22,20,18.0,1.76,24.321,412339.94,74551.06,337788.88
2019-11-01,CLIENTES PEQUEÑOS,A4,13418.62,MARCA1,0.3926,0.66,20,18.0,1.76,62.128,833672.02,327299.64,506372.38
2019-11-01,CLIENTES PEQUEÑOS,A5,16230.65,MARCA3,0.2926,0.31,20,18.0,1.76,23.843,386987.39,113232.51,273754.88
2019-11-01,CLIENTES PEQUEÑOS,A6,16511.63,MARCA3,0.2661,0.04,20,18.0,1.76,2.651,43772.33,11647.82,32124.51
2019-11-01,CLIENTES PEQUEÑOS,A7,16262.0,MARCA3,0.3123,0.03,20,18.0,1.76,0.998,16229.48,5068.47,11161.01
2019-11-01,CLIENTES PEQUEÑOS,A8,10562.24,MARCA1,0.2659,0.26,20,18.0,1.76,20.234,213716.36,56827.18,156889.18
2019-11-01,CLIENTES PEQUEÑOS,A9,8504.82,MARCA1,0.2348,0.29,20,18.0,1.76,164.33,1397597.07,328155.79,1069441.28
2019-11-01,CLIENTES PEQUEÑOS,A10,20197.52,MARCA1,0.2371,0.29,20,18.0,1.76,22.989,464320.79,110090.46,354230.33
2019-11-01,CLIENTES PEQUEÑOS,A11,24401.28,MARCA1,0.4586,0.3,20,18.0,1.76,3.034,74033.48,33951.75,40081.73
2019-11-01,CLIENTES PEQUEÑOS,A14,16369.59,MARCA1,0.4687,0.32,20,18.0,1.76,5.001,81864.32,38369.81,43494.51
2019-11-01,CLIENTES PEQUEÑOS,A15,14335.43,MARCA4,0.2331,0.06,20,18.0,1.76,4.39,62932.54,14669.58,48262.96
2019-11-01,CLIENTES PEQUEÑOS,A16,16536.93,MARCA4,0.1484,0.05,20,18.0,1.76,1.474,24375.43,3617.31,20758.12
2019-11-01,CLIENTES PEQUEÑOS,A17,16890.75,MARCA5,0.2351,0.09,20,18.0,1.76,5.198,87798.12,20641.34,67156.78
2019-11-01,CLIENTES PEQUEÑOS,A18,10734.31,MARCA5,0.2466,0.81,20,18.0,1.76,398.382,4276355.89,1054549.36,3221806.53
2019-11-01,CLIENTES PEQUEÑOS,A19,15801.37,MARCA5,0.3339,0.65,20,18.0,1.76,55.879,882964.75,294821.93,588142.82
2019-11-01,CLIENTES PEQUEÑOS,A20,11856.94,MARCA1,0.3006,0.6,20,18.0,1.76,78.54,931244.07,279931.97,651312.1
2019-11-01,CLIENTES PEQUEÑOS,A21,9222.8,MARCA1,0.2854,0.64,20,18.0,1.76,122.614,1130844.4,322742.99,808101.41
2019-11-01,CLIENTES PEQUEÑOS,A22,16945.22,MARCA1,0.2158,0.37,20,18.0,1.76,33.401,565987.29,122140.06,443847.23
2019-11-01,CLIENTES PEQUEÑOS,A23,12779.41,MARCA6,0.3966,0.73,20,18.0,1.76,97.733,1248970.08,495341.53,753628.55
2019-11-01,CLIENTES PEQUEÑOS,A25,21089.57,MARCA6,0.1806,0.2,20,18.0,1.76,7.735,163127.82,29460.88,133666.94
2019-12-01,CLIENTES GRANDES,A1,12458.22,MARCA1,0.2822,0.93,21,19.6,1.88,19.676,245127.94,69175.1,175952.84
2019-12-01,CLIENTES GRANDES,A2,17408.67,MARCA2,0.323,1.0,21,19.6,1.88,42.456,739102.49,238730.1,500372.39
2019-12-01,CLIENTES GRANDES,A3,17182.57,MARCA2,0.1892,0.85,21,19.6,1.88,2.909,49984.1,9456.99,40527.11
2019-12-01,CLIENTES GRANDES,A4,14412.53,MARCA1,0.3699,1.0,21,19.6,1.88,57.95,835206.11,308942.74,526263.37
2019-12-01,CLIENTES GRANDES,A5,17057.35,MARCA3,0.2922,1.0,21,19.6,1.88,16.464,280832.21,82059.17,198773.04
2019-12-01,CLIENTES GRANDES,A6,16695.32,MARCA3,0.2208,0.93,21,19.6,1.88,3.27,54593.7,12054.29,42539.41
2019-12-01,CLIENTES GRANDES,A7,16949.27,MARCA3,0.35,0.79,21,19.6,1.88,2.865,48559.66,16995.88,31563.78
2019-12-01,CLIENTES GRANDES,A8,12036.48,MARCA1,0.2403,1.0,21,19.6,1.88,35.125,422781.36,101594.36,321187.0
2019-12-01,CLIENTES GRANDES,A9,8530.09,MARCA1,0.2236,0.87,21,19.6,1.88,19.838,169219.93,37837.58,131382.35
2019-12-01,CLIENTES GRANDES,A10,20400.28,MARCA1,0.2255,0.95,21,19.6,1.88,9.132,186295.36,42009.6,144285.76
2019-12-01,CLIENTES GRANDES,A11,24948.68,MARCA1,0.3692,0.88,21,19.6,1.88,7.613,189934.3,70123.74,119810.56
2019-12-01,CLIENTES GRANDES,A12,24675.45,MARCA1,0.2904,0.92,21,19.6,1.88,4.627,114173.31,33155.93,81017.38
2019-12-01,CLIENTES GRANDES,A13,19632.18,MARCA1,0.286,0.92,21,19.6,1.88,9.966,195654.31,55957.13,139697.18
2019-12-01,CLIENTES GRANDES,A14,22809.86,MARCA1,0.3471,0.87,21,19.6,1.88,17.825,406585.75,141125.91,265459.84
2019-12-01,CLIENTES GRANDES,A15,14344.13,MARCA4,0.2461,0.86,21,19.6,1.88,7.484,107351.47,26419.2,80932.27
2019-12-01,CLIENTES GRANDES,A16,17193.93,MARCA4,0.1541,0.8,21,19.6,1.88,2.105,36193.22,5577.38,30615.84
2019-12-01,CLIENTES GRANDES,A17,17133.09,MARCA5,0.2496,0.85,21,19.6,1.88,6.067,103946.46,25945.04,78001.42
2019-12-01,CLIENTES GRANDES,A18,11028.49,MARCA5,0.3202,0.91,21,19.6,1.88,19.909,219566.21,70305.1,149261.11
2019-12-01,CLIENTES GRANDES,A19,16645.83,MARCA5,0.3165,1.0,21,19.6,1.88,38.918,647822.41,205035.79,442786.62
2019-12-01,CLIENTES GRANDES,A20,11902.29,MARCA1,0.3352,1.0,21,19.6,1.88,83.377,992377.23,332644.85,659732.38
2019-12-01,CLIENTES GRANDES,A21,9233.12,MARCA1,0.296,0.93,21,19.6,1.88,73.8,681404.26,201695.66,479708.6
2019-12-01,CLIENTES GRANDES,A22,17068.02,MARCA1,0.2172,0.95,21,19.6,1.88,8.624,147194.6,31970.67,115223.93
2019-12-01,CLIENTES GRANDES,A23,12840.73,MARCA6,0.418,1.0,21,19.6,1.88,93.079,1195202.31,499594.57,695607.74
2019-12-01,CLIENTES GRANDES,A24,12831.57,MARCA6,0.4605,0.87,21,19.6,1.88,8.909,114316.46,52642.73,61673.73
2019-12-01,CLIENTES GRANDES,A26,18988.62,MARCA3,0.3042,0.48,21,19.6,1.88,1.405,26679.01,8115.75,18563.26
2019-12-01,CLIENTES GRANDES,A25,21425.07,MARCA6,0.1939,0.83,21,19.6,1.88,3.03,64917.96,12587.59,52330.37
2019-12-01,CLIENTES PEQUEÑOS,A1,12458.22,MARCA1,0.2822,0.46,21,19.6,1.88,22.687,282639.64,79760.91,202878.73
2019-12-01,CLIENTES PEQUEÑOS,A2,17408.67,MARCA2,0.323,0.31,21,19.6,1.88,37.45,651954.69,210581.36,441373.33
2019-12-01,CLIENTES PEQUEÑOS,A3,17182.57,MARCA2,0.1892,0.22,21,19.6,1.88,19.15,329046.22,62255.54,266790.68
2019-12-01,CLIENTES PEQUEÑOS,A4,14412.53,MARCA1,0.3699,0.64,21,19.6,1.88,68.12,981781.54,363160.99,618620.55
2019-12-01,CLIENTES PEQUEÑOS,A5,17057.35,MARCA3,0.2922,0.31,21,19.6,1.88,21.334,363901.5,106332.02,257569.48
2019-12-01,CLIENTES PEQUEÑOS,A6,16695.32,MARCA3,0.2208,0.04,21,19.6,1.88,1.943,32439.01,7162.53,25276.48
2019-12-01,CLIENTES PEQUEÑOS,A7,16949.27,MARCA3,0.35,0.03,21,19.6,1.88,1.042,17661.14,6181.4,11479.74
2019-12-01,CLIENTES PEQUEÑOS,A8,12036.48,MARCA1,0.2403,0.24,21,19.6,1.88,15.989,192451.28,46246.04,146205.24
2019-12-01,CLIENTES PEQUEÑOS,A9,8530.09,MARCA1,0.2236,0.3,21,19.6,1.88,153.331,1307927.23,292452.53,1015474.7
2019-12-01,CLIENTES PEQUEÑOS,A10,20400.28,MARCA1,0.2255,0.29,21,19.6,1.88,21.281,434138.36,97898.2,336240.16
2019-12-01,CLIENTES PEQUEÑOS,A11,24948.68,MARCA1,0.3692,0.29,21,19.6,1.88,2.134,53240.48,19656.39,33584.09
2019-12-01,CLIENTES PEQUEÑOS,A14,22809.86,MARCA1,0.3471,0.3,21,19.6,1.88,4.362,99496.61,34535.27,64961.34
2019-12-01,CLIENTES PEQUEÑOS,A15,14344.13,MARCA4,0.2461,0.06,21,19.6,1.88,2.563,36764.01,9047.62,27716.39
2019-12-01,CLIENTES PEQUEÑOS,A16,17193.93,MARCA4,0.1541,0.05,21,19.6,1.88,1.749,30072.18,4634.12,25438.06
2019-12-01,CLIENTES PEQUEÑOS,A17,17133.09,MARCA5,0.2496,0.09,21,19.6,1.88,3.347,57344.45,14313.17,43031.28
2019-12-01,CLIENTES PEQUEÑOS,A18,11028.49,MARCA5,0.3202,0.83,21,19.6,1.88,319.947,3528532.29,1129836.04,2398696.25
2019-12-01,CLIENTES PEQUEÑOS,A19,16645.83,MARCA5,0.3165,0.66,21,19.6,1.88,53.194,885458.28,280247.55,605210.73
2019-12-01,CLIENTES PEQUEÑOS,A20,11902.29,MARCA1,0.3352,0.61,21,19.6,1.88,46.81,557146.19,186755.4,370390.79
2019-12-01,CLIENTES PEQUEÑOS,A21,9233.12,MARCA1,0.296,0.66,21,19.6,1.88,88.797,819873.36,242682.51,577190.85
2019-12-01,CLIENTES PEQUEÑOS,A22,17068.02,MARCA1,0.2172,0.36,21,19.6,1.88,32.675,557697.55,121131.91,436565.64
2019-12-01,CLIENTES PEQUEÑOS,A23,12840.73,MARCA6,0.418,0.75,21,19.6,1.88,114.751,1473486.61,615917.4,857569.21
2019-12-01,CLIENTES PEQUEÑOS,A25,21425.07,MARCA6,0.1939,0.21,21,19.6,1.88,4.573,97976.85,18997.71,78979.14
2020-01-01,CLIENTES GRANDES,A1,11366.2,MARCA1,0.2578,0.92,22,22.2,0.05,0.0,0.0,0.0,0.0
2020-01-01,CLIENTES GRANDES,A2,16783.55,MARCA2,0.5127,1.0,22,22.2,0.05,0.0,0.0,0.0,0.0
2020-01-01,CLIENTES GRANDES,A3,16984.21,MARCA2,0.1848,0.84,22,22.2,0.05,0.0,0.0,0.0,0.0
2020-01-01,CLIENTES GRANDES,A4,14387.94,MARCA1,0.3935,1.0,22,22.2,0.05,0.0,0.0,0.0,0.0
2020-01-01,CLIENTES GRANDES,A5,17073.09,MARCA3,0.2931,1.0,22,22.2,0.05,0.0,0.0,0.0,0.0
2020-01-01,CLIENTES GRANDES,A6,16290.43,MARCA3,0.216,0.92,22,22.2,0.05,0.0,0.0,0.0,0.0
2020-01-01,CLIENTES GRANDES,A7,16764.29,MARCA3,0.3074,0.78,22,22.2,0.05,0.0,0.0,0.0,0.0
2020-01-01,CLIENTES GRANDES,A8,11749.85,MARCA1,0.2524,1.0,22,22.2,0.05,0.0,0.0,0.0,0.0
2020-01-01,CLIENTES GRANDES,A9,8516.99,MARCA1,0.2971,0.85,22,22.2,0.05,0.0,0.0,0.0,0.0
2020-01-01,CLIENTES GRANDES,A10,20008.73,MARCA1,0.2853,0.93,22,22.2,0.05,0.0,0.0,0.0,0.0
2020-01-01,CLIENTES GRANDES,A11,24497.41,MARCA1,0.3949,0.86,22,22.2,0.05,0.0,0.0,0.0,0.0
2020-01-01,CLIENTES GRANDES,A12,24910.34,MARCA1,0.1971,0.91,22,22.2,0.05,0.0,0.0,0.0,0.0
2020-01-01,CLIENTES GRANDES,A13,18912.23,MARCA1,0.2426,0.92,22,22.2,0.05,0.0,0.0,0.0,0.0
2020-01-01,CLIENTES GRANDES,A14,21381.27,MARCA1,0.5194,0.83,22,22.2,0.05,0.0,0.0,0.0,0.0
2020-01-01,CLIENTES GRANDES,A15,13997.62,MARCA4,0.2265,0.86,22,22.2,0.05,0.0,0.0,0.0,0.0
2020-01-01,CLIENTES GRANDES,A16,17013.89,MARCA4,0.1632,0.79,22,22.2,0.05,0.0,0.0,0.0,0.0
2020-01-01,CLIENTES GRANDES,A17,17235.56,MARCA5,0.2312,0.83,22,22.2,0.05,0.0,0.0,0.0,0.0
2020-01-01,CLIENTES GRANDES,A18,11207.72,MARCA5,0.2727,0.91,22,22.2,0.05,0.0,0.0,0.0,0.0
2020-01-01,CLIENTES GRANDES,A19,17425.16,MARCA5,0.378,1.0,22,22.2,0.05,0.0,0.0,0.0,0.0
2020-01-01,CLIENTES GRANDES,A20,12418.8,MARCA1,0.4431,1.0,22,22.2,0.05,0.0,0.0,0.0,0.0
2020-01-01,CLIENTES GRANDES,A21,9484.95,MARCA1,0.3312,0.93,22,22.2,0.05,0.0,0.0,0.0,0.0
2020-01-01,CLIENTES GRANDES,A22,16799.63,MARCA1,0.2045,0.95,22,22.2,0.05,0.0,0.0,0.0,0.0
2020-01-01,CLIENTES GRANDES,A23,13600.13,MARCA6,0.4728,1.0,22,22.2,0.05,0.0,0.0,0.0,0.0
2020-01-01,CLIENTES GRANDES,A24,13710.7,MARCA6,0.3913,0.86,22,22.2,0.05,0.0,0.0,0.0,0.0
2020-01-01,CLIENTES GRANDES,A26,17082.29,MARCA3,0.3798,0.62,22,22.2,0.05,0.0,0.0,0.0,0.0
2020-01-01,CLIENTES GRANDES,A25,21072.46,MARCA6,0.3863,0.82,22,22.2,0.05,0.0,0.0,0.0,0.0
2020-01-01,CLIENTES PEQUEÑOS,A1,11366.2,MARCA1,0.2578,0.47,22,22.2,0.05,0.0,0.0,0.0,0.0
2020-01-01,CLIENTES PEQUEÑOS,A2,16783.55,MARCA2,0.5127,0.3,22,22.2,0.05,0.0,0.0,0.0,0.0
2020-01-01,CLIENTES PEQUEÑOS,A3,16984.21,MARCA2,0.1848,0.23,22,22.2,0.05,0.0,0.0,0.0,0.0
2020-01-01,CLIENTES PEQUEÑOS,A4,14387.94,MARCA1,0.3935,0.65,22,22.2,0.05,0.0,0.0,0.0,0.0
2020-01-01,CLIENTES PEQUEÑOS,A5,17073.09,MARCA3,0.2931,0.3,22,22.2,0.05,0.0,0.0,0.0,0.0
2020-01-01,CLIENTES PEQUEÑOS,A6,16290.43,MARCA3,0.216,0.03,22,22.2,0.05,0.0,0.0,0.0,0.0
2020-01-01,CLIENTES PEQUEÑOS,A7,16764.29,MARCA3,0.3074,0.02,22,22.2,0.05,0.0,0.0,0.0,0.0
2020-01-01,CLIENTES PEQUEÑOS,A8,11749.85,MARCA1,0.2524,0.27,22,22.2,0.05,0.0,0.0,0.0,0.0
2020-01-01,CLIENTES PEQUEÑOS,A9,8516.99,MARCA1,0.2971,0.31,22,22.2,0.05,0.0,0.0,0.0,0.0
2020-01-01,CLIENTES PEQUEÑOS,A10,20008.73,MARCA1,0.2853,0.29,22,22.2,0.05,0.0,0.0,0.0,0.0
2020-01-01,CLIENTES PEQUEÑOS,A11,24497.41,MARCA1,0.3949,0.32,22,22.2,0.05,0.0,0.0,0.0,0.0
2020-01-01,CLIENTES PEQUEÑOS,A14,21381.27,MARCA1,0.5194,0.31,22,22.2,0.05,0.0,0.0,0.0,0.0
2020-01-01,CLIENTES PEQUEÑOS,A15,13997.62,MARCA4,0.2265,0.06,22,22.2,0.05,0.0,0.0,0.0,0.0
2020-01-01,CLIENTES PEQUEÑOS,A16,17013.89,MARCA4,0.1632,0.05,22,22.2,0.05,0.0,0.0,0.0,0.0
2020-01-01,CLIENTES PEQUEÑOS,A17,17235.56,MARCA5,0.2312,0.1,22,22.2,0.05,0.0,0.0,0.0,0.0
